Key,OrgName,Org_ID,PriorityDescription,ResultType,Target,WaitTime_90percentile,WaitTime_mean,WaitTime_percent_within_target,case_per_day,case_per_month,day,orgSort
201904,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.6,1.7,NDA,996.877034448,6576.0,Monday,1.0
201904,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.6,1.7,NDA,979.2823809119999,6576.0,Tuesday,1.0
201904,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.6,1.7,NDA,967.8199591680001,6576.0,Wednesday,1.0
201904,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.6,1.7,NDA,965.446674192,6576.0,Thursday,1.0
201904,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.6,1.7,NDA,941.857437696,6576.0,Friday,1.0
201904,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.6,1.7,NDA,852.914479632,6576.0,Saturday,1.0
201904,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.6,1.7,NDA,871.8020273760001,6576.0,Sunday,1.0
201905,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.4,NDA,962.920152496,6352.0,Monday,1.0
201905,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.4,NDA,945.924830224,6352.0,Tuesday,1.0
201905,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.4,NDA,934.8528559360001,6352.0,Wednesday,1.0
201905,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.4,NDA,932.560412784,6352.0,Thursday,1.0
201905,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.4,NDA,909.774702592,6352.0,Friday,1.0
201905,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.4,NDA,823.8614316640001,6352.0,Saturday,1.0
201905,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.4,NDA,842.105607952,6352.0,Sunday,1.0
201906,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.8,1.3,NDA,869.387133905,5735.0,Monday,1.0
201906,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.8,1.3,NDA,854.042648195,5735.0,Tuesday,1.0
201906,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.8,1.3,NDA,844.0461474800001,5735.0,Wednesday,1.0
201906,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.8,1.3,NDA,841.9763802450001,5735.0,Thursday,1.0
201906,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.8,1.3,NDA,821.4039545600001,5735.0,Friday,1.0
201906,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.8,1.3,NDA,743.835848645,5735.0,Saturday,1.0
201906,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.8,1.3,NDA,760.3078812350001,5735.0,Sunday,1.0
201907,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.3,1.0,NDA,809.204624374,5338.0,Monday,1.0
201907,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.3,1.0,NDA,794.922346306,5338.0,Tuesday,1.0
201907,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.3,1.0,NDA,785.617843984,5338.0,Wednesday,1.0
201907,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.3,1.0,NDA,783.691354446,5338.0,Thursday,1.0
201907,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.3,1.0,NDA,764.543035648,5338.0,Friday,1.0
201907,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.3,1.0,NDA,692.3445091660001,5338.0,Saturday,1.0
201907,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.3,1.0,NDA,707.6762807380001,5338.0,Sunday,1.0
201908,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.3,1.1,NDA,739.471741794,4878.0,Monday,1.0
201908,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.3,1.1,NDA,726.420233286,4878.0,Tuesday,1.0
201908,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.3,1.1,NDA,717.9175427040001,4878.0,Wednesday,1.0
201908,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.3,1.1,NDA,716.1570676260001,4878.0,Thursday,1.0
201908,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.3,1.1,NDA,698.658847488,4878.0,Friday,1.0
201908,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.3,1.1,NDA,632.681999946,4878.0,Saturday,1.0
201908,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.3,1.1,NDA,646.692562278,4878.0,Sunday,1.0
201909,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.5,NDA,888.942659672,5864.0,Monday,1.0
201909,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.5,NDA,873.253023368,5864.0,Tuesday,1.0
201909,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.5,NDA,863.031666752,5864.0,Wednesday,1.0
201909,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.5,NDA,860.915343288,5864.0,Thursday,1.0
201909,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.5,NDA,839.8801725440001,5864.0,Friday,1.0
201909,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.5,NDA,760.5672914480001,5864.0,Saturday,1.0
201909,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.5,NDA,777.409837064,5864.0,Sunday,1.0
201910,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.3,NDA,921.989982286,6082.0,Monday,1.0
201910,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.3,NDA,905.717068234,6082.0,Tuesday,1.0
201910,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.3,NDA,895.115722576,6082.0,Wednesday,1.0
201910,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.3,NDA,892.920722694,6082.0,Thursday,1.0
201910,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.3,NDA,871.1035486720001,6082.0,Friday,1.0
201910,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.3,NDA,788.8421327740001,6082.0,Saturday,1.0
201910,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.3,NDA,806.310816682,6082.0,Sunday,1.0
201911,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.5,NDA,964.739271172,6364.0,Monday,1.0
201911,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.5,NDA,947.711841868,6364.0,Tuesday,1.0
201911,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.5,NDA,936.618950752,6364.0,Wednesday,1.0
201911,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.5,NDA,934.3221767880001,6364.0,Thursday,1.0
201911,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.5,NDA,911.4934205440001,6364.0,Friday,1.0
201911,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.5,NDA,825.417844948,6364.0,Saturday,1.0
201911,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.5,NDA,843.696487564,6364.0,Sunday,1.0
201912,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.0,2.7,NDA,1225.3280215089999,8083.0,Monday,1.0
201912,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.0,2.7,NDA,1203.7012598709998,8083.0,Tuesday,1.0
201912,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.0,2.7,NDA,1189.612033144,8083.0,Wednesday,1.0
201912,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.0,2.7,NDA,1186.694870361,8083.0,Thursday,1.0
201912,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.0,2.7,NDA,1157.699767168,8083.0,Friday,1.0
201912,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.0,2.7,NDA,1048.374047881,8083.0,Saturday,1.0
201912,The Hospital For Sick Children,4824.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.0,2.7,NDA,1071.5899919830001,8083.0,Sunday,1.0
201812,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.5,2.7,NDA,727.950656846,4802.0,Monday,1.0
201812,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.5,2.7,NDA,715.102492874,4802.0,Tuesday,1.0
201812,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.5,2.7,NDA,706.732275536,4802.0,Wednesday,1.0
201812,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.5,2.7,NDA,704.999228934,4802.0,Thursday,1.0
201812,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.5,2.7,NDA,687.773633792,4802.0,Friday,1.0
201812,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.5,2.7,NDA,622.824715814,4802.0,Saturday,1.0
201812,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.5,2.7,NDA,636.616991402,4802.0,Sunday,1.0
201901,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.8,2.3,NDA,721.735334703,4761.0,Monday,1.0
201901,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.8,2.3,NDA,708.996869757,4761.0,Tuesday,1.0
201901,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.8,2.3,NDA,700.698118248,4761.0,Wednesday,1.0
201901,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.8,2.3,NDA,698.979868587,4761.0,Thursday,1.0
201901,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.8,2.3,NDA,681.901347456,4761.0,Friday,1.0
201901,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.8,2.3,NDA,617.506970427,4761.0,Saturday,1.0
201901,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.8,2.3,NDA,631.181486061,4761.0,Sunday,1.0
201902,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.9,2.3,NDA,670.193638883,4421.0,Monday,1.0
201902,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.9,2.3,NDA,658.3648731769999,4421.0,Tuesday,1.0
201902,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.9,2.3,NDA,650.658765128,4421.0,Wednesday,1.0
201902,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.9,2.3,NDA,649.063221807,4421.0,Thursday,1.0
201902,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.9,2.3,NDA,633.204338816,4421.0,Friday,1.0
201902,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.9,2.3,NDA,573.4085940470001,4421.0,Saturday,1.0
201902,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.9,2.3,NDA,586.106563721,4421.0,Sunday,1.0
201903,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.2,2.6,NDA,757.5113353309999,4997.0,Monday,1.0
201903,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.2,2.6,NDA,744.141432089,4997.0,Tuesday,1.0
201903,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.2,2.6,NDA,735.431316296,4997.0,Wednesday,1.0
201903,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.2,2.6,NDA,733.6278939990001,4997.0,Thursday,1.0
201903,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.2,2.6,NDA,715.7028005120001,4997.0,Friday,1.0
201903,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.2,2.6,NDA,648.116431679,4997.0,Saturday,1.0
201903,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.2,2.6,NDA,662.468785097,4997.0,Sunday,1.0
201904,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.9,2.9,NDA,732.19526709,4830.0,Monday,1.0
201904,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.9,2.9,NDA,719.2721867099999,4830.0,Tuesday,1.0
201904,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.9,2.9,NDA,710.85316344,4830.0,Wednesday,1.0
201904,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.9,2.9,NDA,709.11001161,4830.0,Thursday,1.0
201904,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.9,2.9,NDA,691.78397568,4830.0,Friday,1.0
201904,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.9,2.9,NDA,626.45634681,4830.0,Saturday,1.0
201904,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.9,2.9,NDA,640.32904383,4830.0,Sunday,1.0
201905,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.1,2.6,NDA,749.0221148429999,4941.0,Monday,1.0
201905,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.1,2.6,NDA,735.8020444169999,4941.0,Tuesday,1.0
201905,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.1,2.6,NDA,727.189540488,4941.0,Wednesday,1.0
201905,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.1,2.6,NDA,725.406328647,4941.0,Thursday,1.0
201905,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.1,2.6,NDA,707.682116736,4941.0,Friday,1.0
201905,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.1,2.6,NDA,640.8531696870001,4941.0,Saturday,1.0
201905,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.1,2.6,NDA,655.044680241,4941.0,Sunday,1.0
201906,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.1,2.6,NDA,725.525165278,4786.0,Monday,1.0
201906,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.1,2.6,NDA,712.719810682,4786.0,Tuesday,1.0
201906,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.1,2.6,NDA,704.377482448,4786.0,Wednesday,1.0
201906,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.1,2.6,NDA,702.6502102620001,4786.0,Thursday,1.0
201906,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.1,2.6,NDA,685.482009856,4786.0,Friday,1.0
201906,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.1,2.6,NDA,620.7494981020001,4786.0,Saturday,1.0
201906,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,5.1,2.6,NDA,634.495818586,4786.0,Sunday,1.0
201907,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.7,2.3,NDA,776.460488206,5122.0,Monday,1.0
201907,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.7,2.3,NDA,762.7561367139999,5122.0,Tuesday,1.0
201907,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.7,2.3,NDA,753.828137296,5122.0,Wednesday,1.0
201907,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.7,2.3,NDA,751.979602374,5122.0,Thursday,1.0
201907,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.7,2.3,NDA,733.6061125120001,5122.0,Friday,1.0
201907,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.7,2.3,NDA,664.329070054,5122.0,Saturday,1.0
201907,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.7,2.3,NDA,679.0404477220001,5122.0,Sunday,1.0
201908,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.9,2.5,NDA,783.888556133,5171.0,Monday,1.0
201908,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.9,2.5,NDA,770.053100927,5171.0,Tuesday,1.0
201908,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.9,2.5,NDA,761.0396911280001,5171.0,Wednesday,1.0
201908,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.9,2.5,NDA,759.173472057,5171.0,Thursday,1.0
201908,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.9,2.5,NDA,740.6242108160001,5171.0,Friday,1.0
201908,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.9,2.5,NDA,670.6844242970001,5171.0,Saturday,1.0
201908,Sunnybrook Health Sciences Centre,4931.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.9,2.5,NDA,685.536539471,5171.0,Sunday,1.0
